	OG	TSG
VHL	0.0735632183908046	0.9264367816091955
MLL3_ENST00000355193	0.12102160193166236	0.8789783980683377
PCLO_ENST00000333891	0.12102160193166236	0.8789783980683377
TSC2	0.12102160193166236	0.8789783980683377
PCLO	0.12102160193166236	0.8789783980683377
ATM	0.12102160193166236	0.8789783980683377
PCLO_ENST00000423517	0.12102160193166236	0.8789783980683377
RBM28	0.12102160193166236	0.8789783980683377
Q9Y6V0-3	0.12102160193166236	0.8789783980683377
CENPE	0.12102160193166236	0.8789783980683377
ATM_ENST00000278616	0.12102160193166236	0.8789783980683377
PBRM1_ENST00000296302	0.14625850340136054	0.8537414965986395
PBRM1	0.15735325057858193	0.8426467494214179
PBRM1_ENST00000356770	0.17482993197278912	0.8251700680272108
TP53_ENST00000269305	0.19159183673469388	0.8084081632653062
USP51	0.19475648773551368	0.8052435122644862
MADCAM1	0.19475648773551368	0.8052435122644862
EBPL	0.19475648773551368	0.8052435122644862
CENPE_ENST00000265148	0.2256777705053567	0.7743222294946432
ZFYVE9	0.24245017336023383	0.7575498266397662
ACE	0.24245017336023383	0.7575498266397662
TP53	0.24533333333333332	0.7546666666666667
LBX2_ENST00000377566	0.2496915526705786	0.7503084473294214
AGXT2L2	0.2496915526705786	0.7503084473294214
TRIP6	0.2496915526705786	0.7503084473294214
EAF1	0.2496915526705786	0.7503084473294214
CNBP	0.2496915526705786	0.7503084473294214
FAH	0.2496915526705786	0.7503084473294214
SAMD10	0.2496915526705786	0.7503084473294214
NKAIN2	0.2496915526705786	0.7503084473294214
DBI_ENST00000542275	0.2496915526705786	0.7503084473294214
FAM86C1_ENST00000359244	0.2496915526705786	0.7503084473294214
SERPINA4	0.2496915526705786	0.7503084473294214
MDH1B_ENST00000392214	0.2496915526705786	0.7503084473294214
C2orf83	0.2496915526705786	0.7503084473294214
WASH4P_ENST00000326592	0.2496915526705786	0.7503084473294214
RNPEPL1	0.2496915526705786	0.7503084473294214
DDIT3	0.2496915526705786	0.7503084473294214
VSNL1	0.2496915526705786	0.7503084473294214
MAMDC4_ENST00000445819	0.2496915526705786	0.7503084473294214
CD99L2	0.2496915526705786	0.7503084473294214
POLR2L	0.2496915526705786	0.7503084473294214
MEAF6_ENST00000373074	0.2496915526705786	0.7503084473294214
VCX	0.2496915526705786	0.7503084473294214
SYNGR1	0.2496915526705786	0.7503084473294214
SKOR1	0.2496915526705786	0.7503084473294214
MYH10	0.2496915526705786	0.7503084473294214
CD79A	0.2496915526705786	0.7503084473294214
PGRMC1	0.2496915526705786	0.7503084473294214
ICAM2	0.2496915526705786	0.7503084473294214
LRRC26	0.2496915526705786	0.7503084473294214
C21orf128	0.2496915526705786	0.7503084473294214
Q8N843_HUMAN	0.2496915526705786	0.7503084473294214
LRRC6	0.2496915526705786	0.7503084473294214
WDR86_ENST00000334493	0.2496915526705786	0.7503084473294214
C2orf73	0.2496915526705786	0.7503084473294214
ZNF8	0.2496915526705786	0.7503084473294214
EDAR_ENST00000409271	0.2496915526705786	0.7503084473294214
ZNF70	0.2496915526705786	0.7503084473294214
ADAM32	0.2496915526705786	0.7503084473294214
DEF8_ENST00000418391	0.2496915526705786	0.7503084473294214
ANTXR2_ENST00000295465	0.2496915526705786	0.7503084473294214
PPIH	0.2496915526705786	0.7503084473294214
RP1_ENST00000427058	0.2496915526705786	0.7503084473294214
RGS12_ENST00000338806	0.2496915526705786	0.7503084473294214
C9orf78	0.2496915526705786	0.7503084473294214
ATP6V1C2	0.2496915526705786	0.7503084473294214
PPAPDC1B	0.2496915526705786	0.7503084473294214
TRERF1	0.2496915526705786	0.7503084473294214
CBFA2T3	0.2496915526705786	0.7503084473294214
SYT14_ENST00000422431	0.2496915526705786	0.7503084473294214
FAM27L	0.2496915526705786	0.7503084473294214
ENSG00000188423	0.2496915526705786	0.7503084473294214
NUDT12	0.2496915526705786	0.7503084473294214
KLHL30_ENST00000409223	0.2496915526705786	0.7503084473294214
CA4	0.2496915526705786	0.7503084473294214
BACE2	0.2496915526705786	0.7503084473294214
SERPINA9	0.2496915526705786	0.7503084473294214
ARHGAP11B	0.2496915526705786	0.7503084473294214
MTFMT_ENST00000220058	0.2496915526705786	0.7503084473294214
TMEM53_ENST00000372242	0.2496915526705786	0.7503084473294214
MS4A15	0.2496915526705786	0.7503084473294214
C21orf128_ENST00000329015	0.2496915526705786	0.7503084473294214
ACOT9	0.2496915526705786	0.7503084473294214
GPR150	0.2496915526705786	0.7503084473294214
SERPINA9_ENST00000337425	0.2496915526705786	0.7503084473294214
PNN	0.2496915526705786	0.7503084473294214
PCGF3	0.2496915526705786	0.7503084473294214
NMUR1	0.2496915526705786	0.7503084473294214
ZBTB26	0.2496915526705786	0.7503084473294214
IMPG1_ENST00000369952	0.2496915526705786	0.7503084473294214
HNRNPAB	0.2496915526705786	0.7503084473294214
WASF2	0.2496915526705786	0.7503084473294214
MARCH4	0.2496915526705786	0.7503084473294214
RRP1	0.2496915526705786	0.7503084473294214
O3FAR1	0.2496915526705786	0.7503084473294214
NEIL1	0.2496915526705786	0.7503084473294214
SERPINF1	0.2496915526705786	0.7503084473294214
EBF1	0.2496915526705786	0.7503084473294214
RAI14_ENST00000397449	0.2496915526705786	0.7503084473294214
BCCIP_ENST00000278100	0.2496915526705786	0.7503084473294214
RBM3_ENST00000354480	0.2496915526705786	0.7503084473294214
AHSP	0.2496915526705786	0.7503084473294214
KCTD21	0.2496915526705786	0.7503084473294214
BEST2	0.2496915526705786	0.7503084473294214
RABL2A	0.2496915526705786	0.7503084473294214
LRP2BP	0.2496915526705786	0.7503084473294214
PSMD5	0.2496915526705786	0.7503084473294214
PML_ENST00000435786	0.2496915526705786	0.7503084473294214
SSR2	0.2496915526705786	0.7503084473294214
UBL5	0.2496915526705786	0.7503084473294214
PTPMT1	0.2496915526705786	0.7503084473294214
NANOS1	0.2496915526705786	0.7503084473294214
PLEKHG5_ENST00000535355	0.2496915526705786	0.7503084473294214
TRAF2_ENST00000359662	0.2496915526705786	0.7503084473294214
C9orf116	0.2496915526705786	0.7503084473294214
JTB	0.2496915526705786	0.7503084473294214
ASRGL1	0.2496915526705786	0.7503084473294214
TRAK1	0.2496915526705786	0.7503084473294214
BCKDHB	0.2496915526705786	0.7503084473294214
FBXO31	0.2496915526705786	0.7503084473294214
RIBC1_ENST00000375327	0.2496915526705786	0.7503084473294214
COMP	0.2496915526705786	0.7503084473294214
KCNIP2_ENST00000348850	0.2496915526705786	0.7503084473294214
ADRA1A_ENST00000358857	0.2496915526705786	0.7503084473294214
RHBDD2	0.2496915526705786	0.7503084473294214
LDHAL6B	0.2496915526705786	0.7503084473294214
DEFB114	0.2496915526705786	0.7503084473294214
RNF126	0.2496915526705786	0.7503084473294214
GTPBP6	0.2496915526705786	0.7503084473294214
RHPN1_ENST00000289013	0.2496915526705786	0.7503084473294214
NF1_ENST00000444181	0.2496915526705786	0.7503084473294214
RBM4B	0.2496915526705786	0.7503084473294214
CLDN14	0.2496915526705786	0.7503084473294214
PLEKHA4	0.2496915526705786	0.7503084473294214
EVC2_ENST00000344938	0.2496915526705786	0.7503084473294214
GTPBP8	0.2496915526705786	0.7503084473294214
MRPL33	0.2496915526705786	0.7503084473294214
SYCN	0.2496915526705786	0.7503084473294214
EFNB1	0.2496915526705786	0.7503084473294214
PCDHGA4_ENST00000571252	0.2496915526705786	0.7503084473294214
