	OG	TSG
FAT	-4.358899822627636	-0.01287498189622714
ARID1A	-4.358899822627636	-0.01287498189622714
MLL3_ENST00000355193	-4.358899822627636	-0.01287498189622714
SETD2_ENST00000409792	-4.358899822627636	-0.01287498189622714
PBRM1_ENST00000356770	-4.358899822627636	-0.01287498189622714
NF1	-4.358899822627636	-0.01287498189622714
CDKN2A_ENST00000446177	-4.358899822627636	-0.01287498189622714
BCOR_ENST00000378444	-4.358899822627636	-0.01287498189622714
MAP3K1_ENST00000399503	-4.358899822627636	-0.01287498189622714
CDKN2A_ENST00000498124	-4.358899822627636	-0.01287498189622714
PBRM1_ENST00000296302	-4.358899822627636	-0.01287498189622714
BCOR	-4.358899822627636	-0.01287498189622714
KDM6A	-4.358899822627636	-0.01287498189622714
KMT2D	-4.358899822627636	-0.01287498189622714
TNRC6B_ENST00000454349	-4.358899822627636	-0.01287498189622714
MLL2_ENST00000301067	-4.358899822627636	-0.01287498189622714
NF1_ENST00000358273	-4.358899822627636	-0.01287498189622714
PTCH1_ENST00000375274	-3.831303168552493	-0.021919836625910242
PTCH1_ENST00000331920	-3.831303168552493	-0.021919836625910242
CRIPAK	-3.7813257680352743	-0.023056217441238785
CREBBP	-3.7497272500098866	-0.02380527161954764
NOTCH1_ENST00000277541	-3.7497272500098866	-0.02380527161954764
NOTCH1	-3.7497272500098866	-0.02380527161954764
MLL4	-3.7497272500098866	-0.02380527161954764
ATRX_ENST00000373344	-3.7497272500098866	-0.02380527161954764
NCOR1_ENST00000395851	-3.7497272500098866	-0.02380527161954764
SOX9	-3.7337276684131444	-0.024193891087212
LARP4B	-3.7337276684131444	-0.024193891087212
TCF7L2_ENST00000543371	-3.7337276684131444	-0.024193891087212
TCF7L2	-3.7337276684131444	-0.024193891087212
RTN4_ENST00000337526	-3.7337276684131444	-0.024193891087212
STAG2_ENST00000218089	-3.7337276684131444	-0.024193891087212
KDM6A_ENST00000377967	-3.7337276684131444	-0.024193891087212
RUNX1	-3.7337276684131444	-0.024193891087212
TCF7L2_ENST00000355717	-3.7337276684131444	-0.024193891087212
