Gene name	Max score_0	Label_0	top_stat_0	Max score_1	Label_1	top_stat_1	Max score_2	Label_2	top_stat_2	Max score_3	Label_3	top_stat_3	Max score_4	Label_4	top_stat_4	Label
ABCA3	0.6985573420142588	TSG	0	0.5644463783639042	TSG	0	0.581521611159547	TSG	0	0.8373860182370821	TSG	0	0.5133439536884798	OG	0	Unlabelled
ABCA4	0.5208444018013187	TSG	0	0.5644463783639042	TSG	0	0.581521611159547	TSG	0	0.8373860182370821	TSG	0	0.5828675441780657	TSG	0	Unlabelled
ABCA4_ENST00000535735	0.6049967359536529	TSG	0	0.5429191498157016	OG	0	0.5549863253483894	OG	0	0.7659574468085106	TSG	0	0.6090464220649925	OG	0	Unlabelled
ABCA5	0.6049967359536529	TSG	0	0.6003084473294213	TSG	0	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.5546685713377272	OG	0	Unlabelled
ABCA6	0.6049967359536529	TSG	0	0.5744463783639041	TSG	0	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.5005052625564239	TSG	0	Unlabelled
ABCA6_ENST00000590645	0.7079760786156135	TSG	0	0.6543546233755974	TSG	0	0.7348199478796493	TSG	1	0.9281196089706729	TSG	1	0.5513156057692445	OG	0	TSG
ABCA7	0.5140544758346531	TSG	0	0.5070808501842985	TSG	0	0.5207488197237279	OG	0	0.671839799749687	TSG	0	0.5084881118093838	OG	0	Unlabelled
ABCA8	0.6144050078619246	TSG	0	0.5442603373637855	TSG	0	0.581521611159547	TSG	0	0.7659574468085106	TSG	0	0.5356251207972332	OG	0	Unlabelled
ABCA8_ENST00000430352	0.6387265587440631	TSG	0	0.6003084473294213	TSG	0	0.5214025635404994	TSG	0	0.8373860182370821	TSG	0	0.5290166455912491	TSG	0	Unlabelled
ABCA9	0.7228788928963973	TSG	0	0.6003084473294213	TSG	0	0.5254230313767567	TSG	0	0.9281196089706729	TSG	1	0.5170666919099048	TSG	0	TSG
ABCB1	0.6049967359536529	TSG	0	0.5442603373637855	TSG	0	0.5549863253483894	OG	0	0.7659574468085106	TSG	0	0.582350092810265	OG	0	Unlabelled
ABCB10	0.7734818214063025	TSG	0	0.5238258877434135	TSG	0	0.5919289645682835	TSG	0	0.8225640534151173	TSG	0	0.6225872265216958	OG	0	Unlabelled
ABCB11	0.6049967359536529	TSG	0	0.5644463783639042	TSG	0	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.5226972043428808	TSG	0	Unlabelled
ABCB11_ENST00000263817	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.6190282732446658	OG	0	Unlabelled
ABCB4	0.6049967359536529	TSG	0	0.5744463783639041	TSG	0	0.5254230313767567	TSG	0	0.9281196089706729	TSG	1	0.5110750797901769	OG	0	TSG
ABCB4_ENST00000265723	0.6049967359536529	TSG	0	0.7244463783639041	TSG	0	0.5254230313767567	TSG	0	0.9281196089706729	TSG	1	0.570114906972742	OG	0	TSG
ABCB5	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.6354840245046544	OG	0	Unlabelled
ABCB5_ENST00000404938	0.6049967359536529	TSG	0	0.5644463783639042	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.5340030268414676	TSG	0	Unlabelled
ABCB5_ENST00000443026	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABCB6	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5935761144978802	OG	0	0.8373860182370821	TSG	0	0.6584725302517808	OG	0	Unlabelled
ABCB6_ENST00000265316	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.6352955941296777	OG	0	Unlabelled
ABCB7	0.6144050078619246	TSG	0	0.5903084473294213	TSG	0	0.5753708175087534	TSG	0	0.8373860182370821	TSG	0	0.5456069719769064	OG	0	Unlabelled
ABCB8	0.5208444018013187	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.5578491853692485	OG	0	Unlabelled
ABCB8_ENST00000542328	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.6222187991938124	OG	0	Unlabelled
ABCB9	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.635489865127801	TSG	0	0.8373860182370821	TSG	0	0.5694255400490517	OG	0	Unlabelled
ABCC1	0.7228788928963973	TSG	0	0.5329191498157015	OG	0	0.5254230313767567	TSG	0	0.7659574468085106	TSG	0	0.5600100035358258	TSG	0	Unlabelled
ABCC10	0.7757492403403882	TSG	0	0.7390729959695477	OG	0	0.6792643923240939	TSG	0	0.7659574468085106	TSG	0	0.5253833098008631	OG	0	Unlabelled
ABCC10_ENST00000372530	0.7356257835502648	TSG	0	0.5744463783639041	TSG	0	0.5214025635404994	TSG	0	0.8225640534151173	TSG	0	0.5236974108730643	OG	0	Unlabelled
ABCC11	0.6569575830234745	TSG	0	0.6144463783639041	TSG	0	0.5718092233940166	TSG	0	0.8225640534151173	TSG	0	0.6060440512493671	TSG	0	Unlabelled
ABCC12	0.6555996644635581	TSG	0	0.5696934865900383	OG	0	0.6763422525944156	TSG	0	0.8373860182370821	TSG	0	0.5668432339908441	OG	0	Unlabelled
ABCC1_ENST00000399408	0.7228788928963973	TSG	0	0.5744463783639041	TSG	0	0.5254230313767567	TSG	0	0.9281196089706729	TSG	1	0.5354764283952809	TSG	0	TSG
ABCC2	0.6049967359536529	TSG	0	0.5644463783639042	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.5226972043428808	TSG	0	Unlabelled
ABCC3	0.6049967359536529	TSG	0	0.5429191498157016	OG	0	0.5549863253483894	OG	0	0.7659574468085106	TSG	0	0.5749348443489906	OG	0	Unlabelled
ABCC3_ENST00000427699	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.5923319439899383	OG	0	Unlabelled
ABCC4	0.7228788928963973	TSG	0	0.5329191498157015	OG	0	0.5254230313767567	TSG	0	0.9281196089706729	TSG	1	0.5470244160542106	TSG	0	TSG
ABCC4_ENST00000376887	0.7228788928963973	TSG	0	0.704975113996088	TSG	0	0.5254230313767567	TSG	0	0.9281196089706729	TSG	1	0.5362046476410441	TSG	0	TSG
ABCC5	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.6352955941296777	OG	0	Unlabelled
ABCC6	0.5379063712351687	OG	0	0.5644463783639042	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.5363139755027554	TSG	0	Unlabelled
ABCC8	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.5817261695795172	OG	0	Unlabelled
ABCC9	0.6049967359536529	TSG	0	0.7503084473294214	TSG	1	0.5549863253483894	OG	0	0.8373860182370821	TSG	0	0.5805306403032444	OG	0	TSG
ABCC9_ENST00000261201	0.6049967359536529	TSG	0	0.6170808501842984	TSG	0	0.5549863253483894	OG	0	0.7659574468085106	TSG	0	0.5705487891235712	OG	0	Unlabelled
ABCD1	0.6038276811080915	OG	0	0.5644463783639042	TSG	0	0.6475443684661342	OG	0	0.5626139817629179	OG	0	0.6906393864388849	OG	0	Unlabelled
ABCD1_ENST00000370129	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABCD1_ENST00000443684	0.5055260204383011	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.6868499253881676	OG	0	Unlabelled
ABCD2	0.8599015744927222	TSG	1	0.6403084473294214	TSG	0	0.7332326462923477	TSG	1	0.9281196089706729	TSG	1	0.514219858959006	TSG	0	TSG
ABCD3	0.570974157974926	OG	0	0.7055555555555555	OG	0	0.5915745185827695	TSG	0	0.6045045045045045	OG	0	0.5807102757545292	OG	0	Unlabelled
ABCD3_ENST00000315713	0.5055260204383011	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.6868499253881676	OG	0	Unlabelled
ABCD4	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5379607106000295	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABCE1	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5379607106000295	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABCF1	0.6387265587440631	TSG	0	0.5596915526705787	OG	0	0.5207488197237279	OG	0	0.9281196089706729	TSG	1	0.5338369162106034	TSG	0	TSG
ABCF2	0.5896783545906353	TSG	0	0.5664603595638079	TSG	0	0.5379607106000295	TSG	0	0.671839799749687	TSG	0	0.7113508328291839	OG	0	Unlabelled
ABCF2_ENST00000222388	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5379607106000295	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABCF3	0.6049967359536529	TSG	0	0.5429191498157016	OG	0	0.5010180713801354	OG	0	0.7659574468085106	TSG	0	0.6122369480141392	OG	0	Unlabelled
ABCG1	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.635489865127801	TSG	0	0.8373860182370821	TSG	0	0.5694255400490517	OG	0	Unlabelled
ABCG1_ENST00000398437	0.5208444018013187	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.5578491853692485	OG	0	Unlabelled
ABCG1_ENST00000398457	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.635489865127801	TSG	0	0.8373860182370821	TSG	0	0.5694255400490517	OG	0	Unlabelled
ABCG2	0.7476839683235031	TSG	0	0.5496879567089308	TSG	0	0.5306077694235589	TSG	0	0.9281196089706729	TSG	1	0.6178353858661283	OG	0	TSG
ABCG2_ENST00000237612	0.7476839683235031	TSG	0	0.5496879567089308	TSG	0	0.5306077694235589	TSG	0	0.9281196089706729	TSG	1	0.6178353858661283	OG	0	TSG
ABCG4	0.5390754260807301	TSG	0	0.5429191498157016	OG	0	0.6475443684661342	OG	0	0.6340425531914893	OG	0	0.6920545660868231	OG	0	Unlabelled
ABCG5	0.6049967359536529	TSG	0	0.5429191498157016	OG	0	0.5549863253483894	OG	0	0.7659574468085106	TSG	0	0.6042456096198096	OG	0	Unlabelled
ABCG8	0.6144050078619246	TSG	0	0.5903084473294213	TSG	0	0.5753708175087534	TSG	0	0.8373860182370821	TSG	0	0.5456069719769064	OG	0	Unlabelled
ABHD1	0.8197781177025988	TSG	1	0.5596915526705787	OG	0	0.5718092233940166	TSG	0	0.9281196089706729	TSG	1	0.5143972610381896	TSG	0	TSG
ABHD11	0.5055260204383011	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.6868499253881676	OG	0	Unlabelled
ABHD12	0.8599015744927222	TSG	1	0.5596915526705787	OG	0	0.6231658125413034	TSG	0	0.9281196089706729	TSG	1	0.502963825091947	TSG	0	TSG
ABHD12B	0.6144050078619246	TSG	0	0.5903084473294213	TSG	0	0.5753708175087534	TSG	0	0.8373860182370821	TSG	0	0.5456069719769064	OG	0	Unlabelled
ABHD12B_ENST00000337334	0.6049967359536529	TSG	0	0.5442603373637855	TSG	0	0.581521611159547	TSG	0	0.7659574468085106	TSG	0	0.5640855986837019	OG	0	Unlabelled
ABHD12_ENST00000339157	0.8599015744927222	TSG	1	0.5596915526705787	OG	0	0.6771340665095575	TSG	0	0.9281196089706729	TSG	1	0.502963825091947	TSG	0	TSG
ABHD12_ENST00000450393	0.5208444018013187	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.5901072498853777	OG	0	Unlabelled
ABHD13	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5935761144978802	OG	0	0.8373860182370821	TSG	0	0.6352955941296777	OG	0	Unlabelled
ABHD14B	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABHD14B_ENST00000315877	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABHD15	0.6144050078619246	TSG	0	0.5903084473294213	TSG	0	0.635489865127801	TSG	0	0.8373860182370821	TSG	0	0.5456069719769064	OG	0	Unlabelled
ABHD16B	0.6144050078619246	TSG	0	0.7503084473294214	TSG	1	0.5214025635404994	TSG	0	0.8373860182370821	TSG	0	0.5889280109283104	TSG	0	TSG
ABHD2	0.5208444018013187	TSG	0	0.5903084473294213	TSG	0	0.5935761144978802	OG	0	0.8373860182370821	TSG	0	0.6008128355089882	OG	0	Unlabelled
ABHD3	0.7757492403403882	TSG	0	0.6003084473294213	TSG	0	0.6267274066560401	TSG	0	0.9281196089706729	TSG	1	0.5582518588014176	TSG	0	TSG
ABHD4	0.6635316341711691	TSG	0	0.6503120432910692	OG	0	0.7332326462923477	TSG	1	0.9281196089706729	TSG	1	0.6376351633967178	OG	0	TSG
ABHD5	0.7757492403403882	TSG	0	0.6403084473294214	TSG	0	0.8167491298088313	TSG	1	0.9289204097714736	TSG	1	0.594389780863968	TSG	0	TSG
ABHD6	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABHD8	0.6144050078619246	TSG	0	0.5903084473294213	TSG	0	0.635489865127801	TSG	0	0.8373860182370821	TSG	0	0.5456069719769064	OG	0	Unlabelled
ABI2	0.7228788928963973	TSG	0	0.6003084473294213	TSG	0	0.5718092233940166	TSG	0	0.9281196089706729	TSG	1	0.5185095728457285	TSG	0	TSG
ABI2_ENST00000261016	0.5055260204383011	TSG	0	0.5664603595638079	TSG	0	0.5919289645682835	TSG	0	0.671839799749687	TSG	0	0.6768680742084942	OG	0	Unlabelled
ABI2_ENST00000295851	0.7228788928963973	TSG	0	0.5744463783639041	TSG	0	0.5793912853450106	TSG	0	0.8225640534151173	TSG	0	0.5099641252548298	TSG	0	Unlabelled
ABI3	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.5923319439899383	OG	0	Unlabelled
ABI3BP	0.8197781177025988	TSG	1	0.6003084473294213	TSG	0	0.627907803176807	TSG	0	0.9281196089706729	TSG	1	0.5482145998502985	TSG	0	TSG
ABI3BP_ENST00000383691	0.6985573420142588	TSG	0	0.5644463783639042	TSG	0	0.635489865127801	TSG	0	0.8373860182370821	TSG	0	0.5205350851996334	TSG	0	Unlabelled
ABI3BP_ENST00000471714	0.7228788928963973	TSG	0	0.6003084473294213	TSG	0	0.581521611159547	TSG	0	0.9281196089706729	TSG	1	0.5508685458563639	TSG	0	TSG
ABL1	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.6352955941296777	OG	0	Unlabelled
ABL1_ENST00000318560	0.6049967359536529	TSG	0	0.5903084473294213	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.6352955941296777	OG	0	Unlabelled
ABL1_ENST00000372348	0.6049967359536529	TSG	0	0.5644463783639042	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.5002913014042456	OG	0	Unlabelled
ABL2	0.8599015744927222	TSG	1	0.6003084473294213	TSG	0	0.6868464542750878	TSG	0	0.9281196089706729	TSG	1	0.5235370053882487	OG	0	TSG
ABL2_ENST00000392043	0.7757492403403882	TSG	0	0.5744463783639041	TSG	0	0.6731135986733001	TSG	0	0.8225640534151173	TSG	0	0.6004413108842725	OG	0	Unlabelled
ABL2_ENST00000502732	0.8599015744927222	TSG	1	0.6003084473294213	TSG	0	0.6868464542750878	TSG	0	0.9281196089706729	TSG	1	0.5235370053882487	OG	0	TSG
ABL2_ENST00000512653	0.8197781177025988	TSG	1	0.5790729959695478	OG	0	0.635489865127801	TSG	0	0.7659574468085106	TSG	0	0.5015963609429398	TSG	0	TSG
ABLIM1	0.7476839683235031	TSG	0	0.5496879567089308	TSG	0	0.6771340665095575	TSG	0	0.9281196089706729	TSG	1	0.5682928624840108	OG	0	TSG
ABLIM1_ENST00000277895	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABLIM1_ENST00000336585	0.7476839683235031	TSG	0	0.5496879567089308	TSG	0	0.5306077694235589	TSG	0	0.9281196089706729	TSG	1	0.5807565101782359	OG	0	TSG
ABLIM1_ENST00000392952	0.6635316341711691	TSG	0	0.5496879567089308	TSG	0	0.7332326462923477	TSG	1	0.9281196089706729	TSG	1	0.5536098813939107	OG	0	TSG
ABLIM2	0.6985573420142588	TSG	0	0.5442603373637855	TSG	0	0.581521611159547	TSG	0	0.7659574468085106	TSG	0	0.5701078794179228	OG	0	Unlabelled
ABLIM2_ENST00000296372	0.6985573420142588	TSG	0	0.5644463783639042	TSG	0	0.5753708175087534	TSG	0	0.8373860182370821	TSG	0	0.5205350851996334	TSG	0	Unlabelled
ABLIM2_ENST00000361737	0.6985573420142588	TSG	0	0.5903084473294213	TSG	0	0.5753708175087534	TSG	0	0.8373860182370821	TSG	0	0.5701078794179228	OG	0	Unlabelled
ABLIM3	0.7757492403403882	TSG	0	0.6403084473294214	TSG	0	0.7332326462923477	TSG	1	0.9281196089706729	TSG	1	0.5652287295237237	TSG	0	TSG
ABLIM3_ENST00000504238	0.7757492403403882	TSG	0	0.6403084473294214	TSG	0	0.7332326462923477	TSG	1	0.9281196089706729	TSG	1	0.530745970903034	TSG	0	TSG
ABO	0.6635316341711691	TSG	0	0.6503120432910692	OG	0	0.6771340665095575	TSG	0	0.9281196089706729	TSG	1	0.6109388341419904	OG	0	TSG
ABP1	0.6049967359536529	TSG	0	0.5442603373637855	TSG	0	0.5549863253483894	OG	0	0.7659574468085106	TSG	0	0.6090464220649925	OG	0	Unlabelled
ABP1_ENST00000416793	0.5208444018013187	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.5877360405731228	OG	0	Unlabelled
ABR	0.5390754260807301	TSG	0	0.5429191498157016	OG	0	0.6475443684661342	OG	0	0.6340425531914893	OG	0	0.6920545660868231	OG	0	Unlabelled
ABRA	0.5208444018013187	TSG	0	0.5903084473294213	TSG	0	0.5010180713801354	OG	0	0.8373860182370821	TSG	0	0.5578491853692485	OG	0	Unlabelled
ABR_ENST00000291107	0.6049967359536529	TSG	0	0.5644463783639042	TSG	0	0.6475443684661342	OG	0	0.8373860182370821	TSG	0	0.5226972043428808	TSG	0	Unlabelled
ABT1	0.5896783545906353	TSG	0	0.5203065134099617	TSG	0	0.5919289645682835	TSG	0	0.8340019619118493	TSG	0	0.7213326840088572	OG	1	OG
ABTB2	0.7228788928963973	TSG	0	0.6003084473294213	TSG	0	0.581521611159547	TSG	0	0.8373860182370821	TSG	0	0.5128868007250686	TSG	0	Unlabelled
ABTB2_ENST00000435224	0.7228788928963973	TSG	0	0.5542603373637857	TSG	0	0.581521611159547	TSG	0	0.7659574468085106	TSG	0	0.5228686519047419	TSG	0	Unlabelled
