	OG	TSG
CDKN2A	0.06424980230271989	0.9357501976972802
CDKN2A_ENST00000498124	0.06424980230271989	0.9357501976972802
CDKN2A_ENST00000446177	0.06424980230271989	0.9357501976972802
VAV3	0.0924501733602338	0.9075498266397662
RALGAPB	0.12102160193166236	0.8789783980683377
PCDHB14	0.12102160193166236	0.8789783980683377
TNRC6B_ENST00000301923	0.12102160193166236	0.8789783980683377
CYLC1_ENST00000329312	0.12102160193166236	0.8789783980683377
SLC30A8	0.12102160193166236	0.8789783980683377
CYLC1	0.12102160193166236	0.8789783980683377
VAV3_ENST00000415432	0.12102160193166236	0.8789783980683377
NRG3	0.12102160193166236	0.8789783980683377
ENSG00000188974	0.12102160193166236	0.8789783980683377
FAM5C	0.12102160193166236	0.8789783980683377
EPB41L3	0.12102160193166236	0.8789783980683377
EPB41L3_ENST00000544123	0.12102160193166236	0.8789783980683377
AHNAK2_ENST00000333244	0.12555362163609587	0.8744463783639042
USH2A_ENST00000366943	0.12555362163609587	0.8744463783639042
HYDIN_ENST00000316490	0.12555362163609587	0.8744463783639042
CSMD3_ENST00000343508	0.12555362163609587	0.8744463783639042
MUC16_ENST00000331986	0.12555362163609587	0.8744463783639042
FAT3_ENST00000298047	0.12555362163609587	0.8744463783639042
RPS6KA3	0.12878182200715338	0.8712181779928466
CNTN6	0.1308869549694292	0.8691130450305706
NETO1	0.13778350669356712	0.8622164933064329
PRMT1	0.13778350669356712	0.8622164933064329
ATM	0.13778350669356712	0.8622164933064329
ZDHHC3	0.13778350669356712	0.8622164933064329
CRYGD	0.13778350669356712	0.8622164933064329
AKAP11	0.13778350669356712	0.8622164933064329
MUC12_ENST00000379442	0.13778350669356712	0.8622164933064329
PTEN	0.13778350669356712	0.8622164933064329
ATP10B	0.13778350669356712	0.8622164933064329
CES5A	0.13778350669356712	0.8622164933064329
SETD2_ENST00000409792	0.13778350669356712	0.8622164933064329
ATRX	0.13778350669356712	0.8622164933064329
ZPBP2	0.13778350669356712	0.8622164933064329
CES5A_ENST00000521992	0.13778350669356712	0.8622164933064329
MUC12	0.13778350669356712	0.8622164933064329
ADAMTS12	0.13778350669356712	0.8622164933064329
TP53_ENST00000269305	0.1380952380952381	0.8619047619047618
APOB	0.15526018808777428	0.8447398119122257
ALB	0.16039315036359372	0.8396068496364062
MYO5C	0.16102160193166237	0.8389783980683376
EPHA6	0.16102160193166237	0.8389783980683376
PPP1R3A_ENST00000284601	0.16706971189729808	0.8329302881027019
PPP1R3A	0.16706971189729808	0.8329302881027019
PIK3CG	0.16706971189729808	0.8329302881027019
TRPA1_ENST00000262209	0.17088695496942918	0.8291130450305708
NBEA	0.17088695496942918	0.8291130450305708
RYR2	0.17088695496942918	0.8291130450305708
ADCY8	0.17088695496942918	0.8291130450305708
ZNF831	0.17088695496942918	0.8291130450305708
RYR2_ENST00000360064	0.17088695496942918	0.8291130450305708
COL12A1	0.17088695496942918	0.8291130450305708
UNC13C	0.17088695496942918	0.8291130450305708
PCDH15	0.17088695496942918	0.8291130450305708
HUWE1	0.17088695496942918	0.8291130450305708
UNC80_ENST00000439458	0.17088695496942918	0.8291130450305708
FREM2	0.17088695496942918	0.8291130450305708
MYCBP2_ENST00000407578	0.17088695496942918	0.8291130450305708
MUC16	0.17088695496942918	0.8291130450305708
ANKHD1	0.17088695496942918	0.8291130450305708
LAMA2	0.17088695496942918	0.8291130450305708
MYH4	0.17088695496942918	0.8291130450305708
ZFPM2	0.17088695496942918	0.8291130450305708
DMD_ENST00000378677	0.17088695496942918	0.8291130450305708
KMT2D	0.17088695496942918	0.8291130450305708
UNC13C_ENST00000260323	0.17088695496942918	0.8291130450305708
DMD_ENST00000357033	0.17088695496942918	0.8291130450305708
FASN	0.17088695496942918	0.8291130450305708
SPTA1	0.17088695496942918	0.8291130450305708
ASH1L	0.17088695496942918	0.8291130450305708
HTT	0.17088695496942918	0.8291130450305708
MEGF8	0.17088695496942918	0.8291130450305708
LRP2	0.17088695496942918	0.8291130450305708
ZIM2_ENST00000326441	0.17088695496942918	0.8291130450305708
COL22A1	0.17088695496942918	0.8291130450305708
TTN_ENST00000356127	0.17088695496942918	0.8291130450305708
Q9Y6V0-3	0.17088695496942918	0.8291130450305708
DMD_ENST00000378687	0.17088695496942918	0.8291130450305708
ANK3	0.17088695496942918	0.8291130450305708
MLL2_ENST00000301067	0.17088695496942918	0.8291130450305708
CCDC141_ENST00000420890	0.17088695496942918	0.8291130450305708
HERC2_ENST00000261609	0.17088695496942918	0.8291130450305708
CNOT1	0.17088695496942918	0.8291130450305708
LRRIQ1	0.17088695496942918	0.8291130450305708
PLCB4	0.17778350669356713	0.8222164933064329
PLXNA4_ENST00000359827	0.17778350669356713	0.8222164933064329
ZNF292	0.17778350669356713	0.8222164933064329
MYH7	0.17778350669356713	0.8222164933064329
VWDE	0.17778350669356713	0.8222164933064329
IGFN1_ENST00000335211	0.17778350669356713	0.8222164933064329
DNAH8_ENST00000359357	0.17778350669356713	0.8222164933064329
ADAMTS14	0.17778350669356713	0.8222164933064329
EPHA7	0.17778350669356713	0.8222164933064329
GRM4_ENST00000374181	0.17778350669356713	0.8222164933064329
PLXNA4_ENST00000321063	0.17778350669356713	0.8222164933064329
NCOR2_ENST00000405201	0.17778350669356713	0.8222164933064329
MYH8	0.17778350669356713	0.8222164933064329
DNAH8_ENST00000449981	0.17778350669356713	0.8222164933064329
FBN2	0.17778350669356713	0.8222164933064329
CNOT1_ENST00000441024	0.17778350669356713	0.8222164933064329
