	OG	TSG
UNC13A_ENST00000252773	-0.9706316283674845	-0.47617249620849467
NCAM2_ENST00000535285	-0.9706075711364965	-0.4761871690145011
NIPAL3_ENST00000339255	-0.9705954126603548	-0.4761945848373213
TSHZ3	-0.970565741647656	-0.4762126826959313
NEU4	-0.9704539783373437	-0.47628086058099345
CCDC57_ENST00000324808	-0.9704377944900995	-0.4762907340728138
ATG3	-0.9704006744480712	-0.47631338135523693
GPSM1_ENST00000392945	-0.9702299925537822	-0.4764175333876051
AMY2A	-0.9702253176562282	-0.4764203864660109
ARHGEF40	-0.9702128691284929	-0.47642798387641955
MAGEA2B	-0.9702128691284929	-0.47642798387641955
CDADC1_ENST00000538056	-0.9702128691284929	-0.47642798387641955
CYTH4_ENST00000446506	-0.9702128691284929	-0.47642798387641955
UBE2B	-0.9702128691284929	-0.47642798387641955
C8orf49	-0.9702128691284929	-0.47642798387641955
KRT6C	-0.9701132841877328	-0.47648876663998757
ZNF124	-0.9700420838305658	-0.4765322305374239
RBMY1D_ENST00000382680	-0.9700086425062192	-0.47655264634468225
MRPL40	-0.9699897685260321	-0.47656416932656975
YTHDC1	-0.9699396629304124	-0.47659476159895603
CPXCR1	-0.9699184385830943	-0.4766077209960802
TH1L	-0.9698914587280741	-0.4766241952943638
GAPVD1	-0.9698241420423176	-0.4766653029793144
IL23R_ENST00000425614	-0.9698067776329743	-0.4766759074727128
DUX4L2	-0.9698067776329743	-0.4766759074727128
CAMK2D_ENST00000508738	-0.969803213510066	-0.47667808412923757
SLC13A3_ENST00000339636	-0.9697892873001378	-0.4766865891677771
ATP2B3_ENST00000263519	-0.9696842197857753	-0.47675076232811103
CCDC175	-0.9696469959980579	-0.4767735004873122
ATXN2	-0.9695561918296283	-0.47682897395439683
UPK2	-0.969530542974481	-0.4768446446489464
SMC3	-0.9695147780944152	-0.47685427684733855
LEPR	-0.9694519569232891	-0.47689266244156064
LEF1	-0.9693863798912926	-0.4769327360928639
ENSG00000259075	-0.969346429283179	-0.47695715169679587
FKBP9_ENST00000538336	-0.969181023669576	-0.47705825519220985
TTC6	-0.969126480641276	-0.4770916003002426
CLDND1_ENST00000437922	-0.9691080256775858	-0.47710288348291113
UTS2_ENST00000377516	-0.9691033609038673	-0.4771057355326523
SYT2	-0.9689874158061471	-0.47717663143088623
AXDND1	-0.9688903423009074	-0.47723599827636115
TM4SF5	-0.9688608181543297	-0.4772540560795963
TRH	-0.9688552308607051	-0.47725747352312187
KHDRBS3	-0.9688145253307069	-0.47728237180997474
TGFBI	-0.9687618464724926	-0.47731459622838374
CCDC22_ENST00000376227	-0.9687251817174776	-0.477337026203451
FOXD4L1	-0.9686123857082648	-0.47740603843157314
HPDL	-0.9685456120043835	-0.47744689864523
GPHB5_ENST00000314140	-0.9685018469009933	-0.47747368180529937
ANKRD31_ENST00000274361	-0.9684719398921391	-0.4774919852413201
