	OG	TSG
CSNK2A1	-3.5930200278941755	-0.027900739265915922
NOTCH2	-3.5930200278941755	-0.027900739265915922
BCOR	-3.5930200278941755	-0.027900739265915922
ZBTB5	-3.5930200278941755	-0.027900739265915922
BCOR_ENST00000378444	-3.5930200278941755	-0.027900739265915922
BCOR_ENST00000378463	-3.5930200278941755	-0.027900739265915922
RPS6KA3	-3.3332105515890476	-0.036330402807904415
MGA	-3.3332105515890476	-0.036330402807904415
GRLF1	-3.3332105515890476	-0.036330402807904415
LARP1_ENST00000336314	-3.3332105515890476	-0.036330402807904415
OR2J2	-3.3332105515890476	-0.036330402807904415
NF2_ENST00000403999	-3.3332105515890476	-0.036330402807904415
MMP10	-3.3332105515890476	-0.036330402807904415
KDM6A_ENST00000377967	-3.3332105515890476	-0.036330402807904415
IWS1	-3.3332105515890476	-0.036330402807904415
LATS1_ENST00000253339	-3.3332105515890476	-0.036330402807904415
CTNND1	-3.3332105515890476	-0.036330402807904415
STAG2_ENST00000218089	-3.3332105515890476	-0.036330402807904415
KMT2D	-3.3332105515890476	-0.036330402807904415
ASXL2_ENST00000435504	-3.3332105515890476	-0.036330402807904415
PHF6_ENST00000370800	-3.3332105515890476	-0.036330402807904415
NF1	-3.3332105515890476	-0.036330402807904415
NF1_ENST00000358273	-3.3332105515890476	-0.036330402807904415
ATRX_ENST00000373344	-3.3332105515890476	-0.036330402807904415
CTNND1_ENST00000399050	-3.3332105515890476	-0.036330402807904415
GRLF1_ENST00000317082	-3.3332105515890476	-0.036330402807904415
LECT2	-3.3332105515890476	-0.036330402807904415
CDH24	-3.3332105515890476	-0.036330402807904415
LARP1	-3.3332105515890476	-0.036330402807904415
ATM_ENST00000278616	-3.3332105515890476	-0.036330402807904415
KIAA1267	-3.3332105515890476	-0.036330402807904415
FAT	-3.3332105515890476	-0.036330402807904415
PLK2	-3.3332105515890476	-0.036330402807904415
CDC7	-3.3332105515890476	-0.036330402807904415
GPS2	-3.3332105515890476	-0.036330402807904415
DIEXF	-3.3332105515890476	-0.036330402807904415
ELOVL4	-3.3332105515890476	-0.036330402807904415
PAFAH1B1	-3.3332105515890476	-0.036330402807904415
ARID1A	-3.3332105515890476	-0.036330402807904415
PTCH1_ENST00000331920	-3.3332105515890476	-0.036330402807904415
CCND3	-3.3332105515890476	-0.036330402807904415
C20orf27	-3.3332105515890476	-0.036330402807904415
SRGAP3	-3.3332105515890476	-0.036330402807904415
EFHA2	-3.3332105515890476	-0.036330402807904415
SIN3A	-3.3332105515890476	-0.036330402807904415
KDM6A_ENST00000382899	-3.3332105515890476	-0.036330402807904415
SETD2_ENST00000409792	-3.3332105515890476	-0.036330402807904415
ZNF750	-3.3332105515890476	-0.036330402807904415
MLL2_ENST00000301067	-3.3332105515890476	-0.036330402807904415
USP28	-3.3332105515890476	-0.036330402807904415
PDS5B	-3.3332105515890476	-0.036330402807904415
CDKN2A_ENST00000498124	-3.1012752543158726	-0.046035341490587404
TGFBR2_ENST00000359013	-3.1012752543158726	-0.046035341490587404
PIK3R1_ENST00000336483	-3.1012752543158726	-0.046035341490587404
ACVR1B_ENST00000541224	-3.1012752543158726	-0.046035341490587404
CASP8_ENST00000264275	-3.1012752543158726	-0.046035341490587404
MAP2K4	-3.1012752543158726	-0.046035341490587404
PIK3R1_ENST00000320694	-3.1012752543158726	-0.046035341490587404
CREBBP	-3.1012752543158726	-0.046035341490587404
CASP8_ENST00000358485	-3.1012752543158726	-0.046035341490587404
CDKN2A_ENST00000446177	-3.1012752543158726	-0.046035341490587404
EP300	-3.1012752543158726	-0.046035341490587404
PBRM1_ENST00000356770	-2.9345420681713046	-0.05461993217483659
GNA13	-2.9345420681713046	-0.05461993217483659
RASA1	-2.9345420681713046	-0.05461993217483659
PBRM1_ENST00000296302	-2.9345420681713046	-0.05461993217483659
WT1_ENST00000332351	-2.9345420681713046	-0.05461993217483659
MLLT4_ENST00000366806	-2.9345420681713046	-0.05461993217483659
KDM6A	-2.9345420681713046	-0.05461993217483659
RASA1_ENST00000456692	-2.9345420681713046	-0.05461993217483659
IMPDH1	-2.8031542165928474	-0.06253365936445608
MYO15A	-2.8031542165928474	-0.06253365936445608
HADHB	-2.8031542165928474	-0.06253365936445608
DPY19L2	-2.8031542165928474	-0.06253365936445608
PTCH1_ENST00000430669	-2.7449766322120106	-0.06640672092614874
USP43	-2.7449766322120106	-0.06640672092614874
ARL13B_ENST00000394222	-2.7449766322120106	-0.06640672092614874
PTCH1_ENST00000375274	-2.7449766322120106	-0.06640672092614874
USP9X_ENST00000324545	-2.7449766322120106	-0.06640672092614874
CCR4	-2.7449766322120106	-0.06640672092614874
MLL3_ENST00000355193	-2.7449766322120106	-0.06640672092614874
TET2_ENST00000305737	-2.7449766322120106	-0.06640672092614874
GNAQ_ENST00000411677	-2.7449766322120106	-0.06640672092614874
FAM123B_ENST00000330258	-2.7449766322120106	-0.06640672092614874
CD300C	-2.7449766322120106	-0.06640672092614874
ZNF292	-2.7449766322120106	-0.06640672092614874
ASXL2	-2.7449766322120106	-0.06640672092614874
FXR2	-2.7449766322120106	-0.06640672092614874
